,close,date,high,low,open,quoteVolume,volume,weightedAverage
7627,6738.39999999,1523295300,6738.39999999,6729,6730.17832322,0.95626459,6436.84310425,6731.23649204
7628,6730.17832322,1523295600,6738.49999999,6730.17832322,6734.10832322,6.25662128,42108.90117686,6730.29408244
7629,6733.9,1523295900,6733.9,6726.27832323,6730.17832322,3.93616755,26484.11497628,6728.40132943
7630,6726.3,1523296200,6733.89291758,6726.3,6729.65038376,20.19117341,135848.44897398,6728.11065585
7631,6726.3,1523296500,6726.31540634,6726.00000001,6726.3,44.57492899,299824.42385444,6726.30177205
7632,6726.3,1523296800,6726.3,6723.00000002,6726.3,3.36732854,22649.63387074,6726.29165871
7633,6730,1523297100,6730.2,6723.00000002,6726.3,15.67253224,105441.16908896,6727.76852357
7634,6748.00818599,1523297400,6748.00818599,6730.23,6730.23,34.02204192,229069.10659485,6732.9617409
7635,6748.79174235,1523297700,6754.99999999,6740.05153465,6748.0081853,7.35704912,49666.59630082,6750.88551003
7636,6752.35914213,1523298000,6752.65608262,6740.27864382,6740.3817114,0.20365688,1374.19683627,6747.60821373
7637,6746.96700736,1523298300,6751.98350365,6744.39213591,6751.98350365,0.05623227,379.47897504,6748.41999172
7638,6747.99999998,1523298600,6748.52931516,6746.96700736,6746.96700737,0.87214102,5884.78367295,6747.51392034
7639,6748,1523298900,6748,6747.99999966,6748,1.7050389,11505.60249713,6747.99999996
7640,6750,1523299200,6750,6746.9670086,6748,3.11376644,21011.69480186,6747.9996354
7641,6744.20776529,1523299500,6755,6744.20776529,6750,0.57219316,3862.87491533,6750.99806389
7642,6753.47729092,1523299800,6755,6744.22630745,6754.99999998,0.42246713,2853.1476359,6753.5375732
7643,6753.47729092,1523300100,6753.47729092,6749.99999999,6753.4772903,5.50458342,37174.97736117,6753.45880418
7644,6745,1523300400,6753.47729091,6744.99999999,6753.47729091,1.06901571,7215.46364391,6749.63293469
7645,6738.94551699,1523300700,6745,6738.29373157,6745,0.40942907,2760.72112046,6742.85565619
7646,6738.29373157,1523301000,6738.94551699,6738.29373157,6738.94551699,0.37421375,2521.61412807,6738.43258851
7647,6738.48950819,1523301300,6743.93,6738.29373157,6738.29373157,0.10468855,705.675759,6740.71576124
7648,6736.36010355,1523301600,6740,6736.36010336,6738.76812812,1.05884376,7133.31552655,6736.89149998
7649,6731.36888348,1523301900,6740,6730,6738.29370025,7.48877703,50459.93409336,6738.07403948
7650,6733.93,1523302200,6733.93,6728.01649762,6730,2.07408756,13957.19478939,6729.31801847
7651,6630.66603935,1523302500,6735,6630.66603935,6734.99999998,57.07805394,381011.59028109,6675.2729636
7652,6668.09049837,1523302800,6686.7236746,6630.43708311,6630.66603935,27.14626434,180634.66969896,6654.12623396
7653,6679.05358002,1523303100,6693.55531975,6672.02049837,6672.02049837,7.55560439,50496.49919628,6683.31699091
7654,6689.4453143,1523303400,6689.45531433,6669.16440402,6680.00000028,4.55612441,30422.43170729,6677.26097218
7655,6687.57605089,1523303700,6688.88874929,6671.26071283,6671.26071283,1.09466936,7311.26747495,6678.9733431
7656,6631.90234064,1523304000,6673.53503762,6622,6673.51649646,26.19318398,173873.49734283,6638.11995806
7657,6648.99999998,1523304300,6649,6632.00000016,6632.01854192,3.52391541,23404.83510327,6641.71308904
7658,6633.44437767,1523304600,6650.43153636,6632.00000026,6648.99999998,6.44029569,42741.08986667,6636.51048398
7659,6640,1523304900,6652.48980079,6633.44437751,6633.44437751,8.85339839,58778.67993633,6639.10933938
7660,6628.10000154,1523305200,6639.50339694,6618.07799362,6637.60000001,6.29737324,41755.72863387,6630.65806051
7661,6650,1523305500,6666.21786195,6628.06000018,6628.10000154,2.73512494,18172.04105251,6643.95281793
7662,6639.05859431,1523305800,6659.74521005,6639.0050148,6659.74521005,5.09209615,33885.94148325,6654.61540494
7663,6655.69920422,1523306100,6655.69920422,6641.55000028,6652.99999233,0.34495484,2295.30890424,6653.9402788
7664,6662.2799497,1523306400,6662.2799497,6652.22486989,6656.08778811,0.36542302,2431.36065272,6653.55087023
7665,6664.98682476,1523306700,6679.06555122,6662.2799497,6662.2799497,6.58857535,43970.15553067,6673.69699743
7666,6679.02703214,1523307000,6679.1332712,6677.98145884,6678.67632102,4.53894766,30315.09634762,6678.88211507
7667,6669.98289563,1523307300,6679.0477487,6660.0515338,6679.01423801,1.47792936,9860.57576087,6671.88569883
7668,6678.91145884,1523307600,6678.91145884,6669.98289563,6669.98289564,1.31781155,8790.93198265,6670.85668102
7669,6670.11800821,1523307900,6682.94210192,6670.11800821,6678.93,3.45339294,23061.61681818,6677.9591025
7670,6682.94210318,1523308200,6682.94210318,6671.19012903,6679.87634633,0.81129647,5417.37572304,6677.43041337
7671,6670.13547616,1523308500,6682.92356202,6670.13547616,6682.92356202,1.09551799,7316.32510466,6678.41621173
7672,6683,1523308800,6683,6673.87781432,6682.96064434,2.12517835,14198.32733246,6681.00507068
7673,6683,1523309100,6683,6682.96064434,6683,0.17059331,1140.07215024,6682.98276315
7674,6713.14317308,1523309400,6713.14317314,6682.96064434,6683,7.35359913,49269.81684114,6700.09555458
7675,6713.21970625,1523309700,6713.21970625,6700.01921197,6700.03976313,0.6033573,4048.70700037,6710.29753079
7676,6710.61223186,1523310000,6730.36132853,6710.61223186,6713.27041136,5.53195073,37222.20500512,6728.58577775
7677,6711.48782263,1523310300,6728.11846246,6711.29718406,6728.11846246,0.13537671,909.02442566,6714.77705184
7678,6712,1523310600,6716.25868405,6707.20367589,6716.24218773,1.2574808,8437.5299976,6709.86785452
7679,6715.93,1523310900,6715.93,6707.37372608,6707.37372608,0.15218006,1021.66787499,6713.54627532
7680,6708.84341214,1523311200,6717.00000002,6708.51193306,6708.51193306,0.63204861,4241.17865022,6710.20959958
7681,6709.04040416,1523311500,6709.07748649,6706.44070195,6709.07748649,4.68873152,31455.59109584,6708.76354546
7682,6706.44070195,1523311800,6712.91477943,6706.44070194,6709.04040416,0.22146995,1486.0606914,6709.98793023
7683,6693.3221537,1523312100,6706.44070195,6693.3221537,6706.44070195,0.75652702,5070.19016813,6701.92872706
7684,6699.96291768,1523312400,6700,6693.3221537,6693.3221537,1.11363263,7456.62603744,6695.76827812
7685,6682.41189096,1523312700,6699.90729379,6681.87148571,6699.88875264,5.23990817,35083.27548243,6695.3989162
7686,6688.26601709,1523313000,6706.44070115,6684.676379,6696.74134942,1.76589157,11831.1671452,6699.82650475
7687,6710.23872703,1523313300,6710.23872703,6688.7365158,6688.7365158,0.83099754,5570.93478908,6703.91249183
7688,6709.74342857,1523313600,6709.93158058,6688.8937692,6708.60991018,1.15088441,7703.54641725,6693.58829637
7689,6708.6732776,1523313900,6712.95155473,6696.13503751,6700.01854116,3.59912018,24158.00204283,6712.19654655
7690,6696.10000001,1523314200,6704.5505299,6692.20000001,6704.5505299,0.35679366,2390.88073685,6701.01799693
7691,6689.12344182,1523314500,6697.55052918,6689.08635948,6696.10000001,0.3040728,2035.78112087,6695.04513681
7692,6708,1523314800,6708,6701.52339575,6701.52339575,0.55585526,3728.01789366,6706.814097
7693,6716.42372942,1523315100,6727.849559,6708,6708,21.85017737,146912.28782935,6723.6199204
7694,6715.15581868,1523315400,6730.37986969,6709.03360156,6716.40518826,8.92641204,60022.02705511,6724.09326234
7695,6708,1523315700,6722.8879304,6708,6715.17545188,2.15280287,14449.91480171,6712.14025356
7696,6720.31844932,1523316000,6732.44503695,6718.92999981,6718.92999981,3.11035973,20904.24212627,6720.84387045
7697,6731.79329953,1523316300,6732.55065451,6731.79329953,6731.79329953,2.96298854,19948.06270962,6732.41304862
7698,6721,1523316600,6731.65071627,6720.51217803,6727.9118407,1.28069085,8615.95779347,6727.5859693
7699,6716.34633107,1523316900,6721,6716.31129165,6721,0.27987791,1879.99036629,6717.18023866
7700,6729.50983149,1523317200,6735.70763317,6720.17723556,6721,21.2509545,143096.08438363,6733.6309239
7701,6735.75894641,1523317500,6735.75894641,6729.47421141,6729.47421141,2.32900969,15679.56750685,6732.28951093
7702,6761.53778485,1523317800,6788,6732.445,6735.75894641,20.29825908,137055.36056552,6752.07464962
7703,6761.53778457,1523318100,6783.59571625,6759,6775.4,0.92668009,6275.13056786,6771.62554324
7704,6764.68068947,1523318400,6779.96435447,6759.51995272,6759.51995272,0.47213019,3200.75785627,6779.39670893
7705,6783.4810886,1523318700,6783.68208475,6764.73708395,6764.8,0.97318446,6597.55774909,6779.34967137
7706,6776.3619654,1523319000,6783.35235029,6768.26807576,6783.35235029,0.20301421,1376.06374764,6778.1646794
7707,6776.44700996,1523319300,6780.41432203,6775.03634386,6776.548254,0.29739657,2015.46402897,6777.02513171
7708,6772.78295405,1523319600,6780.43133036,6772.25215374,6776.50297853,0.38480116,2607.31621252,6775.74935722
7709,6761.25206152,1523319900,6775.60684612,6760.85562534,6775.60684612,0.55214838,3734.73695755,6764.00962646
7710,6750.90353814,1523320200,6769.72582858,6750.42671229,6769.72582858,0.12799991,865.04315685,6758.15441479
7711,6754.6731246,1523320500,6769.92992877,6750.99352543,6751.01053363,1.3303639,8986.20712759,6754.698566
7712,6762.28648833,1523320800,6769.92992878,6761.5378,6769.419678,0.12987282,878.58287006,6764.94797034
7713,6762.2670107,1523321100,6773.33266968,6761.53780001,6769.02848585,0.05567122,376.59344455,6764.59837867
7714,6762.28402194,1523321400,6771.95499278,6762.25000583,6770,0.00307214,20.78795754,6766.60488876
7715,6762.31718685,1523321700,6773.43471978,6762.250004,6773.43471978,0.17417671,1178.94758112,6768.68670402
7716,6751.34643588,1523322000,6769.98299163,6751.27655384,6769.98299163,3.25058368,21985.26616882,6763.48260286
7717,6740.60397194,1523322300,6754.89053451,6729.47421141,6751.34643588,2.23110559,15028.71479796,6735.99441699
7718,6740.00417833,1523322600,6740.00417833,6729.47413958,6729.68573255,1.64757497,11088.48972413,6730.18826216
7719,6739.62505137,1523322900,6739.86316827,6730,6739.86316826,1.50637325,10152.53549115,6739.72104268
7720,6708.01948009,1523323200,6737.06762742,6708.01948008,6730.06740007,0.60012757,4034.60038259,6722.90456942
7721,6711.23474298,1523323500,6711.23474298,6708.01948075,6710.5903,0.32271287,2165.72123346,6710.98501113
7722,6725.01948113,1523323800,6734.3662328,6711.30771994,6711.30771994,1.08721427,7304.33089284,6718.39130004
7723,6723.13401832,1523324100,6734.20079949,6723.13401832,6725.12647493,0.63240905,4254.50255403,6727.45362205
7724,6757.18289956,1523324400,6757.18289956,6724.47121476,6727,1.89171675,12760.37178092,6745.39239604
7725,6753.1013408,1523324700,6753.18638344,6734.59521748,6734.59521748,0.63330909,4274.04230408,6748.74618345
7726,6731.80792588,1523325000,6749.21632093,6731.80792588,6749.21632093,3.62196775,24444.3299363,6748.90877653
7727,6728,1523325300,6736.85422183,6728,6728.18777514,0.01274696,85.85760002,6735.53537661
7728,6740.75020564,1523325600,6740.76721401,6728,6728.0534975,3.46840824,23339.60984678,6729.19916912
7729,6745.555,1523325900,6745.555,6740.76721399,6740.76721399,0.55858676,3766.03025994,6742.0686089
7730,6737.91847424,1523326200,6745.53799165,6737.40821004,6745.53799165,0.11071305,746.3792527,6741.56526898
7731,6744,1523326500,6746.43177601,6737.93548297,6745.43326991,1.15147489,7765.73954602,6744.16751373
7732,6744.21399046,1523326800,6753.1463214,6744,6746.43177601,0.19109662,1289.50258658,6747.90891949
7733,6764.84082503,1523327100,6767.87156004,6745.41944505,6745.41944505,0.28686279,1938.97485387,6759.24142645
7734,6746.36838893,1523327400,6764.7434242,6745.45027825,6764.7434242,0.05217219,352.4600573,6755.70753901
7735,6748.78389091,1523327700,6761.03056651,6748.78389091,6761.03056651,0.01871768,126.53997309,6760.45178123
7736,6746.69390584,1523328000,6760.93888217,6745.45027825,6760.93888217,0.0468131,316.06803014,6751.70048873
7737,6756.76522488,1523328300,6757.76522469,6746.97592611,6756.83340009,0.7187157,4856.14797464,6756.70223238
7738,6746.69390586,1523328600,6757.69999811,6746.69390584,6757.69999732,1.16247057,7851.32074242,6753.99527957
7739,6737,1523328900,6748.69390586,6737,6748.69390586,0.95166666,6414.92211926,6740.72381527
7740,6739.86654496,1523329200,6750.16367261,6737,6741.98299165,1.29655563,8740.0195706,6740.95223404
7741,6754.0061592,1523329500,6754.0061592,6738.06654396,6746.58043102,3.86792412,26108.56965586,6750.02116015
7742,6753.82306948,1523329800,6757.52838611,6739.58355789,6753.2,0.51012591,3444.30555066,6751.87337702
7743,6749.45221878,1523330100,6757.52838611,6742.25804674,6757.50890613,3.54722372,23922.45080713,6743.99268144
7744,6747.38601425,1523330400,6753.82306948,6745.62025281,6753.80606113,1.22921874,8299.53602886,6751.8788632
7745,6753.73802773,1523330700,6753.82306948,6746.82306948,6753.82306948,0.61445617,4147.23089965,6749.43324216
7746,6777.61196648,1523331000,6783,6746.82306948,6746.85708651,9.34731255,63227.65343943,6764.26011232
7747,6763.92429491,1523331300,6783.69858107,6757.16712777,6783,0.66341569,4493.15012884,6772.75228272
7748,6770,1523331600,6775.64515141,6754.36376508,6763.9242949,1.38099462,9334.30996658,6759.12116629
7749,6776.50110223,1523331900,6776.50110223,6757.30892128,6775.38260584,0.73912543,5008.37877654,6776.08775623
7750,6768.4804991,1523332200,6782.70629998,6767.80946521,6767.80946521,0.62346604,4226.72994639,6779.40685653
7751,6787.00000002,1523332500,6788,6768.4804991,6776.4304836,3.90089518,26471.43582745,6785.99003715
7752,6783.22577497,1523332800,6793.00000056,6782.70629899,6788,0.9729854,6604.25881623,6787.62375698
7753,6785.74039561,1523333100,6793.00000056,6783.22577497,6790.80759882,1.07185329,7280.5359395,6792.47431288
7754,6794.03721042,1523333400,6808.85931069,6785.46873788,6793.00000056,8.47678025,57682.51633585,6804.76721522
7755,6780.22577497,1523333700,6794.03720818,6780.22577497,6784.6441904,1.16012601,7868.80491033,6782.71570717
7756,6780.4,1523334000,6789.3,6780,6780.22577497,0.77185846,5235.01733631,6782.3540294
7757,6780.5,1523334300,6786.09839379,6780.40000002,6780.40000002,2.2947957,15562.74706031,6781.75711254
7758,6777.83852852,1523334600,6786.09839379,6763.25138335,6786.09839379,2.22482275,15067.82462638,6772.5955366
7759,6749.61852517,1523334900,6777.8045115,6749.49360004,6763.61379799,17.01294402,115070.17025784,6763.68358836
7760,6767.54132637,1523335200,6773.77131639,6758.20151637,6759.76623434,0.61202206,4141.06141941,6766.19633516
7761,6760,1523335500,6773.77131639,6760,6773.77131639,0.36079211,2442.98913261,6771.18225401
7762,6769.67371575,1523335800,6773.77131562,6760,6773.77131562,0.13227393,895.85107489,6772.69568457
7763,6767.01701013,1523336100,6769.67371492,6756.80077707,6769.67371437,1.37597519,9308.57274424,6765.07310008
7764,6759.70053946,1523336400,6770.94701013,6759,6759,2.81114493,19008.98097379,6762.00674356
7765,6768,1523336700,6771.93,6759.73455787,6767.99999415,1.93146794,13071.99098911,6767.90472075
7766,6760,1523337000,6774.2145671,6759.95063183,6768,4.3723936,29595.36318845,6768.68687861
7767,6743.01700837,1523337300,6762.43533519,6740.94093902,6760,3.68926434,24883.90562844,6744.95057419
7768,6735,1523337600,6749,6728.69486301,6749,18.16768187,122465.5917978,6740.8485394
7769,6740.15801954,1523337900,6743.81093983,6735,6739.91495732,2.05693879,13862.72526616,6739.49333522
7770,6740,1523338200,6743.74290403,6739.89794829,6743.72589569,0.23821605,1606.21004692,6742.66090351
7771,6745.81822189,1523338500,6762.07244187,6739.89794829,6743.40273694,10.51313278,70967.61175528,6750.37719396
7772,6749.84534259,1523338800,6767.79999938,6745.81822204,6745.81822204,0.23719631,1601.86230127,6753.31880699
7773,6766.8290986,1523339100,6767.20779982,6749.88183094,6749.88183094,0.06598571,446.36225231,6764.52905207
7774,6755.41407763,1523339400,6770.96080386,6748.88622584,6766.8290986,10.89269907,73711.48700273,6767.05438468
7775,6756.05102505,1523339700,6766.87975711,6755.52107145,6766.87975711,0.20196463,1366.0426702,6763.771806
7776,6760,1523340000,6770.80974879,6760,6766.8797451,0.47748815,3232.68525543,6770.18949148
7777,6752.04163349,1523340300,6768.05954462,6752.04163349,6768.05954462,2.12480145,14363.12295464,6759.74828361
7778,6753.99184626,1523340600,6767.29852438,6752.04163547,6767.29852438,0.11627497,785.33592349,6754.12707908
7779,6759.59184587,1523340900,6770.75625168,6753.8918459,6759.59184589,2.62551321,17748.20387593,6759.89890598
7780,6755.05954535,1523341200,6760.0880319,6755.05954535,6760.0880319,0.86357409,5835.24837159,6757.09060653
7781,6750.05954529,1523341500,6756.61108839,6748.14163471,6756.61108839,0.85604561,5782.81080457,6755.26016023
7782,6749,1523341800,6759.20830899,6745,6750.05954529,1.84771477,12464.2159044,6745.74674986
7783,6735.00000008,1523342100,6752.6400706,6735.00000008,6752.6400706,6.74992745,45547.79656408,6747.89424056
7784,6737.05102607,1523342400,6745.30023284,6736,6736,0.3586781,2418.59249675,6743.07267924
7785,6731.10851933,1523342700,6744.84197771,6731.10851933,6737.00000019,4.78724026,32241.78052735,6734.94096311
7786,6694.0729791,1523343000,6731.10000002,6692.1086633,6731.1,16.09253012,107862.0291066,6702.61471019
7787,6700.03401673,1523343300,6713.33219941,6694.49021793,6700,3.81934171,25601.50822083,6703.12063301
7788,6720.98299165,1523343600,6720.98299165,6694.54124453,6706.65620118,0.36738743,2462.91951097,6703.87528223
7789,6729,1523343900,6729.82340857,6720.98299165,6721,0.30401014,2045.24399928,6727.55191415
7790,6729.97649125,1523344200,6737,6721.10205411,6729,0.99272628,6680.81505994,6729.76548978
7791,6721.42367397,1523344500,6730,6721.37264821,6729.82340856,1.5096568,10159.67712284,6729.7925746
7792,6722.24162607,1523344800,6736.50864173,6721.42367408,6721.42367408,0.22681858,1525.06887318,6723.73873951
7793,6720.98299165,1523345100,6736.94650332,6720.98299165,6730.123,0.38204173,2569.62694613,6726.03735234
7794,6721.98299112,1523345400,6735.98078316,6695.39021789,6730,6.51096862,43705.57377852,6712.60703734
7795,6691,1523345700,6720,6691,6718.22476211,13.39569082,89787.80981211,6702.73829238
7796,6726.45069113,1523346000,6726.45069132,6696.10000001,6718.20076066,2.44819434,16424.43970974,6708.79735378
7797,6712.98299165,1523346300,6725.91819343,6711,6725.91819343,1.39953363,9397.55688899,6714.77747125
7798,6715.90760568,1523346600,6717.19154328,6709.67266136,6717.19154328,1.05564893,7087.55822586,6713.93493087
7799,6724.70603811,1523346900,6724.83251402,6710,6716.21158329,0.06370603,427.8912981,6716.65300922
7800,6716.26260833,1523347200,6725.1,6716.26260833,6717.89815457,0.07802176,524.50298639,6722.52185019
7801,6716.10000001,1523347500,6724.33402959,6716,6724.33402959,0.12829482,862.39509432,6721.97906608
7802,6715,1523347800,6723.46106412,6715,6723.46106412,0.67463774,4531.52610553,6716.97688531
7803,6700.01948001,1523348100,6718.47151399,6700,6718.47151399,2.60821499,17507.01102041,6712.25765036
7804,6701.11906067,1523348400,6712,6700,6710,0.86482199,5796.5678672,6702.61387225
7805,6690.77475837,1523348700,6710.10946505,6690.77475837,6701.30615824,1.4949535,10013.83650005,6698.42674039
7806,6658.73198306,1523349000,6690.77475839,6658.71497418,6690.77475839,21.12922212,140903.95537133,6668.67689549
7807,6684.72823707,1523349300,6690.77475839,6674.7470492,6674.7470492,7.42780427,49639.03642697,6682.86812934
7808,6712.23048712,1523349600,6724.22863218,6689.06803432,6699.99752837,9.22501937,61932.24441621,6713.50833339
7809,6733.98052002,1523349900,6734,6717.67270612,6721.9,0.97421112,6554.61781869,6728.12872295
7810,6718.03242674,1523350200,6733.46566643,6718.03242674,6733.46566643,0.89199749,5998.46680262,6724.75749077
7811,6733.99999999,1523350500,6735,6724.71318159,6734,1.14636528,7717.3479024,6732.01468767
7812,6718.33648851,1523350800,6747.6,6718.33648837,6733.99999999,5.81892492,39235.03896053,6742.66114444
7813,6731,1523351100,6731.01700835,6718.65747258,6718.65747258,1.0146852,6823.09343472,6724.34508232
7814,6740,1523351400,6742.97790558,6739.67270594,6742.97790558,0.13640155,919.34279455,6739.97322285
7815,6750,1523351700,6759.35879048,6739.67270669,6739.67270669,9.75896648,65851.69531363,6747.81447898
7816,6740.05123277,1523352000,6751.63868738,6739.82825397,6750,0.52204305,3521.6757739,6745.94896705
7817,6744.99999936,1523352300,6749.94897494,6725.5672763,6749.94897494,0.81242837,5466.645459,6728.77223502
7818,6747.17695875,1523352600,6749.89999999,6735.03401817,6744.99999441,1.49079803,10058.79477737,6747.25521161
7819,6739.7958997,1523352900,6742.37695875,6725.94175592,6742.37695875,1.1338542,7638.40744923,6736.67518207
7820,6747.88094148,1523353200,6747.88094148,6739.72786625,6739.72786625,0.02111828,142.34057762,6740.15959747
7821,6745.7974908,1523353500,6747.34132073,6727.94293663,6738.26101366,1.93207004,13016.85393887,6737.25779572
7822,6740.37696307,1523353800,6750.84010338,6730.2,6741,4.7225944,31853.01697927,6744.81318558
7823,6772.88080501,1523354100,6772.89781336,6740.37696307,6740.37696371,4.36343849,29500.18069784,6760.7646505
7824,6766.68838864,1523354400,6773.38759796,6751.03627317,6772.89781336,0.96938,6561.42740175,6768.68452181
7825,6734.47036718,1523354700,6766.58139335,6719.4365187,6765.54589931,1.85353894,12488.85039769,6737.84085577
7826,6716.1402298,1523355000,6733.7263532,6716.01700835,6733.7263532,0.3976034,2672.47934898,6721.47006032
7827,6744.92564828,1523355300,6744.92564828,6716.37369957,6717.35669085,0.92700281,6238.59739715,6729.85812972
7828,6730.35500309,1523355600,6744.63373661,6730.35500309,6744.63373661,1.65327665,11148.10117292,6743.03430882
7829,6722.04814805,1523355900,6742.59861566,6712.66718825,6730.40602817,1.60123431,10775.80322604,6729.6854425
7830,6721,1523356200,6729.4512855,6717.81810599,6717.81810599,0.78522836,5278.91758801,6722.78009421
7831,6728.75305316,1523356500,6735.44531736,6715.05102507,6715.05102507,0.35766312,2406.80061207,6729.23898913
7832,6728.75305316,1523356800,6734.63511069,6712.97610353,6734.63511069,1.12161404,7547.80271487,6729.41176349
7833,6734,1523357100,6734,6718.6496292,6728.75305316,1.50164177,10107.05130832,6730.66740033
7834,6736.28161685,1523357400,6738.8543188,6723.3283835,6723.3283835,2.19486044,14786.7196509,6736.97488069
7835,6734.04826999,1523357700,6734.32564855,6723.46939402,6734.32564855,0.0349165,234.90963482,6727.7543517
7836,6705,1523358000,6732.5833835,6705,6723.46939402,0.69618948,4680.54359521,6723.0886557
7837,6722.01700835,1523358300,6729.12548363,6705,6712.13691986,1.1563379,7770.37389052,6719.81251373
7838,6725,1523358600,6728.75100316,6722,6728.75100316,1.80816561,12164.4678378,6727.51863575
7839,6727.97762167,1523358900,6735.86586837,6714.08751363,6727.24566966,1.95749191,13177.55404925,6731.85619922
7840,6736.83217314,1523359200,6736.84918151,6720.55854474,6735,0.04847073,326.26411599,6731.15746332
7841,6743.44926007,1523359500,6744.4901232,6723.70449812,6723.70449812,1.18164122,7962.69029458,6738.67004621
7842,6743.46874005,1523359800,6749.32420096,6735.94043779,6743.44926007,1.23301449,8313.1848121,6742.16311286
7843,6745.96586811,1523360100,6748.95684051,6735.94043779,6748.95684051,0.42101985,2838.40285006,6741.73165485
7844,6730.18414983,1523360400,6742.18534795,6730.18414983,6742.18534795,1.96795184,13251.06366342,6733.42883402
7845,6747.7478918,1523360700,6748.27792519,6730.18414983,6730.18414983,1.28804859,8679.51827386,6738.50221276
7846,6735.01700835,1523361000,6747.58987166,6735,6747.58987166,0.80796682,5444.62105049,6738.66910833
7847,6734.78106938,1523361300,6742.17989402,6734.78106938,6742.10691515,2.40150137,16175.27112743,6735.48278151
7848,6743.18329341,1523361600,6748.56753581,6734.78106938,6742.07783806,4.68836398,31601.05731459,6740.31654739
7849,6741.68650264,1523361900,6742.87713251,6730.85488662,6742.87713251,1.88952298,12727.60726702,6735.88381921
7850,6736.13184935,1523362200,6741.23501304,6724.17378724,6741.23501304,4.76289501,32068.02265878,6732.88464084
7851,6738.39448711,1523362500,6738.39448711,6724.39272457,6724.39272457,0.74142747,4990.39792353,6730.79717903
7852,6738,1523362800,6740.28534837,6725.19480508,6725.19480508,2.429956,16364.154839,6734.34203706
7853,6730.26748828,1523363100,6744.98534822,6724.82077836,6738,7.70659025,51883.87142603,6732.4030139
7854,6739.70236399,1523363400,6740.00633853,6724.17378728,6730,2.19266093,14754.68891478,6729.12474195
7855,6744.73756521,1523363700,6753.28650162,6741.78691003,6749.14175619,1.73979052,11742.78958157,6749.5422274
7856,6745,1523364000,6752.81709475,6730.1,6749.10526709,2.16777734,14603.51093006,6736.62864751
7857,6739.88092648,1523364300,6744.27120054,6734.18033972,6744.27120054,0.62136159,4189.73196204,6742.82419363
7858,6750.99999911,1523364600,6751,6734.65657352,6739.88092579,0.21290928,1435.80107338,6743.72236562
7859,6746.25512526,1523364900,6753.26237132,6744.45829184,6750.99999885,1.65818565,11192.24795507,6749.69534025
7860,6760.355,1523365200,6768,6746.25512525,6749,4.68548376,31691.86314763,6763.8401435
7861,6759.80953396,1523365500,6761.08628318,6748.66328373,6761.08628318,0.67370259,4554.12956178,6759.85164579
7862,6750.87828392,1523365800,6759.79004424,6750.6061503,6759.79004424,0.39040873,2638.90160262,6759.3304141
7863,6755.0680334,1523366100,6759.79004405,6752,6759.79004405,0.26351789,1780.62656731,6757.13731359
7864,6755.83340915,1523366400,6759.79004405,6755,6755.08504175,9.67224003,65381.98197063,6759.75593738
7865,6763.58397714,1523366700,6763.61799386,6756.83340915,6759.79004405,1.45300763,9821.33893143,6759.31683265
7866,6750,1523367000,6763.58397714,6750,6759.2,0.32944103,2224.4897409,6752.31540195
7867,6755.05102505,1523367300,6763.72004405,6750,6750,0.28065443,1895.17775186,6752.70920137
7868,6755.05102505,1523367600,6767.08722492,6755.05102505,6758.96793087,0.63435872,4286.36723833,6757.00846097
7869,6759.98299165,1523367900,6766.90013293,6750,6766.90013293,0.33034897,2232.12636655,6756.87400071
7870,6762.78601324,1523368200,6764.08094144,6747.19245667,6764.08094144,1.80285289,12178.82193369,6755.30543908
7871,6762.52099745,1523368500,6762.82249935,6747.24348177,6747.24348177,1.00984207,6824.81597302,6758.3003083
7872,6758.80476949,1523368800,6762.82250087,6746.1,6761.84254425,2.89256733,19550.51564948,6758.88006018
7873,6747.99827295,1523369100,6758.78776114,6746.22,6758.78776114,2.56883012,17346.80256654,6752.80254287
7874,6767.12124164,1523369400,6767.12124164,6750,6758,1.98173545,13396.68212193,6760.07593341
7875,6756,1523369700,6767.98299164,6756,6767.12124164,5.18537622,35060.0147644,6761.32517235
7876,6753.18709282,1523370000,6765.14148696,6753.18709282,6756,1.74781551,11808.78502161,6756.310923
7877,6740.41851799,1523370300,6761.06284553,6740.1,6761.06284553,17.79556465,120133.04603512,6750.72965639
7878,6740.99872113,1523370600,6753.94240174,6740.43554197,6751.16135382,1.04127699,7018.81929083,6740.5881031
7879,6751.92949493,1523370900,6755.10588973,6740.99900203,6740.99900203,2.75996998,18636.0032569,6752.24853601
7880,6743.00350391,1523371200,6751.91248656,6742.18709489,6751.91248656,1.37017565,9250.74353108,6751.50191954
7881,6750.95598326,1523371500,6751,6743.00350425,6751,0.36393669,2456.109775,6748.72812357
7882,6736.80289394,1523371800,6750.95598326,6724.1907956,6744.02402404,57.84867912,389614.62714358,6735.06522656
7883,6750.01700834,1523372100,6755.24442905,6737.68793479,6737.68793479,1.4616056,9865.23132846,6749.58506485
7884,6830,1523372400,6853.92282004,6750.01700834,6750.01700834,57.18044191,389789.5985218,6816.83431435
7885,6835.14380681,1523372700,6841.48185483,6810.01700835,6821.36015352,27.75644319,189628.63291129,6831.87797561
7886,6821.00000001,1523373000,6839.96598254,6820.5257144,6835.26081514,17.93495176,122531.91205392,6832.01793311
7887,6812.16700725,1523373300,6835.20456571,6811.61721042,6821.00000001,14.00575674,95594.22294215,6825.35222599
